Detailed;;;;;;;
Position X;Position Y;Position Z;Unit;Category;Collection;Time;ID
1071,29;822,49;3909,15;um;Spot;Position;1;1581
963,15;826,10;3909,57;um;Spot;Position;1;1582
982,42;827,88;3908,82;um;Spot;Position;1;1583
1056,75;828,00;3909,89;um;Spot;Position;1;1584
1031,05;841,85;3907,62;um;Spot;Position;1;1585
987,68;860,98;3908,35;um;Spot;Position;1;1586
975,80;863,79;3908,04;um;Spot;Position;1;1587
1084,29;874,49;3908,67;um;Spot;Position;1;1588
953,27;882,73;3908,67;um;Spot;Position;1;1589
960,26;888,48;3908,43;um;Spot;Position;1;1590
965,38;892,79;3908,57;um;Spot;Position;1;1591
942,86;912,53;3908,08;um;Spot;Position;1;1592
1011,06;919,15;3908,96;um;Spot;Position;1;1593
964,73;920,86;3908,88;um;Spot;Position;1;1594
996,47;921,48;3908,13;um;Spot;Position;1;1595
1059,14;925,95;3908,96;um;Spot;Position;1;1596
1024,48;928,01;3908,01;um;Spot;Position;1;1597
948,59;931,63;3908,46;um;Spot;Position;1;1598
1021,14;934,04;3907,76;um;Spot;Position;1;1599
947,08;808,25;3911,60;um;Spot;Position;1;1600
1019,19;817,44;3912,49;um;Spot;Position;1;1601
1087,52;829,27;3910,86;um;Spot;Position;1;1604
1031,43;855,28;3913,07;um;Spot;Position;1;1605
962,75;875,89;3910,33;um;Spot;Position;1;1606
1093,79;901,75;3910,24;um;Spot;Position;1;1607
1055,94;907,07;3912,60;um;Spot;Position;1;1608
987,41;910,43;3911,14;um;Spot;Position;1;1609
1048,20;911,60;3911,46;um;Spot;Position;1;1610
996,91;912,34;3913,29;um;Spot;Position;1;1611
956,49;913,36;3910,49;um;Spot;Position;1;1612
1046,34;913,98;3913,18;um;Spot;Position;1;1613
1050,95;918,76;3913,57;um;Spot;Position;1;1614
988,43;919,88;3910,44;um;Spot;Position;1;1615
1018,74;923,19;3912,72;um;Spot;Position;1;1616
943,95;929,61;3910,48;um;Spot;Position;1;1617
1040,51;931,98;3910,67;um;Spot;Position;1;1618
991,67;934,14;3912,73;um;Spot;Position;1;1619
1065,53;933,88;3912,30;um;Spot;Position;1;1620
1065,08;810,89;3914,56;um;Spot;Position;1;1621
946,76;819,64;3917,49;um;Spot;Position;1;1622
1048,27;829,27;3916,47;um;Spot;Position;1;1623
1022,14;833,07;3915,43;um;Spot;Position;1;1624
1000,31;849,84;3916,64;um;Spot;Position;1;1625
948,99;857,50;3914,96;um;Spot;Position;1;1626
1006,16;857,85;3915,09;um;Spot;Position;1;1627
1012,60;858,13;3916,92;um;Spot;Position;1;1628
1093,66;880,71;3915,06;um;Spot;Position;1;1629
1077,75;887,21;3916,71;um;Spot;Position;1;1630
1062,92;926,01;3916,08;um;Spot;Position;1;1631
997,28;926,86;3915,54;um;Spot;Position;1;1632
1008,62;938,95;3915,81;um;Spot;Position;1;1633
1024,66;801,09;3918,23;um;Spot;Position;1;1634
1027,68;811,07;3920,79;um;Spot;Position;1;1635
1094,47;814,30;3917,41;um;Spot;Position;1;1636
1045,56;823,67;3920,22;um;Spot;Position;1;1638
1037,13;830,58;3920,05;um;Spot;Position;1;1639
1042,57;838,04;3919,57;um;Spot;Position;1;1640
1012,86;839,76;3918,35;um;Spot;Position;1;1641
1004,00;844,05;3918,10;um;Spot;Position;1;1642
1013,06;849,34;3918,21;um;Spot;Position;1;1643
1018,64;852,54;3917,84;um;Spot;Position;1;1644
1050,00;852,86;3918,89;um;Spot;Position;1;1645
969,58;883,30;3919,03;um;Spot;Position;1;1646
958,80;892,92;3920,62;um;Spot;Position;1;1647
947,68;909,19;3919,77;um;Spot;Position;1;1648
1018,54;916,12;3919,02;um;Spot;Position;1;1649
1039,95;921,30;3918,12;um;Spot;Position;1;1650
961,59;927,03;3918,61;um;Spot;Position;1;1651
1045,99;928,70;3920,23;um;Spot;Position;1;1652
1024,29;785,06;3922,94;um;Spot;Position;1;1653
1019,45;788,67;3924,12;um;Spot;Position;1;1654
1016,13;796,91;3923,75;um;Spot;Position;1;1655
1011,76;798,04;3922,35;um;Spot;Position;1;1656
944,31;802,65;3924,62;um;Spot;Position;1;1657
1050,41;801,81;3923,86;um;Spot;Position;1;1658
1031,05;823,31;3923,62;um;Spot;Position;1;1659
1057,32;828,84;3924,06;um;Spot;Position;1;1660
1029,85;831,75;3924,33;um;Spot;Position;1;1661
1022,48;839,29;3922,75;um;Spot;Position;1;1662
1034,93;839,50;3922,43;um;Spot;Position;1;1663
956,01;852,43;3922,36;um;Spot;Position;1;1664
941,34;862,45;3923,04;um;Spot;Position;1;1665
959,74;862,77;3923,70;um;Spot;Position;1;1666
976,16;864,68;3921,32;um;Spot;Position;1;1667
940,08;879,62;3923,83;um;Spot;Position;1;1668
948,09;880,79;3923,02;um;Spot;Position;1;1669
945,07;886,84;3920,99;um;Spot;Position;1;1670
992,06;891,82;3921,35;um;Spot;Position;1;1671
950,28;901,71;3923,47;um;Spot;Position;1;1672
995,26;903,78;3922,35;um;Spot;Position;1;1673
1058,11;921,89;3922,37;um;Spot;Position;1;1674
1014,50;926,97;3921,43;um;Spot;Position;1;1675
947,24;929,36;3922,49;um;Spot;Position;1;1676
1035,69;929,46;3923,23;um;Spot;Position;1;1677
949,91;934,11;3924,40;um;Spot;Position;1;1678
967,93;797,22;3927,88;um;Spot;Position;1;1679
1008,01;818,60;3927,18;um;Spot;Position;1;1680
1037,22;849,30;3925,80;um;Spot;Position;1;1681
951,59;853,70;3926,20;um;Spot;Position;1;1682
1031,96;855,22;3926,04;um;Spot;Position;1;1683
1023,60;862,04;3925,82;um;Spot;Position;1;1684
943,42;865,36;3928,11;um;Spot;Position;1;1685
1055,74;869,97;3925,81;um;Spot;Position;1;1686
1016,62;870,20;3926,71;um;Spot;Position;1;1687
956,23;872,93;3926,08;um;Spot;Position;1;1688
946,17;873,99;3926,18;um;Spot;Position;1;1689
1083,89;874,87;3927,08;um;Spot;Position;1;1690
1060,07;879,43;3926,94;um;Spot;Position;1;1691
971,06;893,72;3927,28;um;Spot;Position;1;1692
993,90;900,63;3925,05;um;Spot;Position;1;1693
1008,32;905,34;3926,33;um;Spot;Position;1;1694
1055,89;908,44;3925,08;um;Spot;Position;1;1695
971,40;911,32;3926,73;um;Spot;Position;1;1696
1010,16;910,96;3926,71;um;Spot;Position;1;1697
1050,93;919,28;3926,05;um;Spot;Position;1;1698
942,69;921,75;3926,11;um;Spot;Position;1;1699
1008,93;930,01;3926,00;um;Spot;Position;1;1700
972,71;786,46;3929,43;um;Spot;Position;1;1701
1010,56;789,10;3928,55;um;Spot;Position;1;1702
966,39;791,17;3929,66;um;Spot;Position;1;1703
953,27;796,21;3930,48;um;Spot;Position;1;1704
980,79;799,91;3931,43;um;Spot;Position;1;1705
1057,53;801,53;3929,92;um;Spot;Position;1;1706
944,53;802,93;3930,85;um;Spot;Position;1;1707
1094,90;814,02;3928,67;um;Spot;Position;1;1708
966,14;821,10;3929,81;um;Spot;Position;1;1709
1049,34;829,55;3929,54;um;Spot;Position;1;1710
1074,97;842,20;3929,61;um;Spot;Position;1;1711
1050,38;852,47;3931,13;um;Spot;Position;1;1712
1050,28;859,88;3931,38;um;Spot;Position;1;1713
1065,73;874,51;3930,34;um;Spot;Position;1;1714
942,03;875,18;3929,38;um;Spot;Position;1;1715
952,21;883,01;3931,02;um;Spot;Position;1;1716
1067,93;884,29;3930,77;um;Spot;Position;1;1717
1056,35;885,66;3931,03;um;Spot;Position;1;1718
941,68;894,00;3929,33;um;Spot;Position;1;1719
1055,21;895,77;3930,13;um;Spot;Position;1;1720
998,02;906,52;3931,24;um;Spot;Position;1;1721
976,73;909,50;3929,73;um;Spot;Position;1;1722
1000,12;912,80;3930,78;um;Spot;Position;1;1723
1054,77;912,03;3929,71;um;Spot;Position;1;1724
1003,99;914,85;3931,81;um;Spot;Position;1;1725
1025,80;921,24;3930,34;um;Spot;Position;1;1726
1058,35;922,14;3928,68;um;Spot;Position;1;1727
980,10;924,77;3930,33;um;Spot;Position;1;1728
1040,59;927,12;3929,93;um;Spot;Position;1;1729
984,83;787,28;3932,97;um;Spot;Position;1;1730
952,62;791,11;3934,12;um;Spot;Position;1;1731
940,93;792,25;3931,94;um;Spot;Position;1;1732
1023,83;792,59;3935,18;um;Spot;Position;1;1733
957,89;801,96;3934,69;um;Spot;Position;1;1734
1047,31;815,54;3932,13;um;Spot;Position;1;1735
1048,51;820,48;3932,55;um;Spot;Position;1;1736
940,87;823,17;3934,15;um;Spot;Position;1;1737
944,67;823,50;3935,46;um;Spot;Position;1;1738
1031,37;823,59;3932,79;um;Spot;Position;1;1739
1030,52;832,02;3934,12;um;Spot;Position;1;1740
1063,22;838,11;3933,67;um;Spot;Position;1;1741
963,89;850,72;3935,45;um;Spot;Position;1;1742
1095,70;867,10;3933,75;um;Spot;Position;1;1743
1089,89;869,59;3934,39;um;Spot;Position;1;1744
1017,08;870,52;3934,83;um;Spot;Position;1;1745
1074,80;872,24;3932,79;um;Spot;Position;1;1746
1046,27;874,14;3932,80;um;Spot;Position;1;1747
961,23;875,58;3934,28;um;Spot;Position;1;1748
1004,72;880,84;3933,02;um;Spot;Position;1;1749
1082,00;888,35;3935,27;um;Spot;Position;1;1750
945,21;888,70;3932,41;um;Spot;Position;1;1751
1033,60;890,13;3934,54;um;Spot;Position;1;1752
953,38;891,05;3933,81;um;Spot;Position;1;1753
970,03;893,00;3934,68;um;Spot;Position;1;1754
1067,00;892,20;3934,10;um;Spot;Position;1;1755
1074,37;892,70;3933,27;um;Spot;Position;1;1756
958,84;893,69;3934,57;um;Spot;Position;1;1757
1008,10;893,57;3934,16;um;Spot;Position;1;1758
1020,29;896,45;3935,37;um;Spot;Position;1;1759
1036,66;907,69;3932,78;um;Spot;Position;1;1760
1016,23;916,72;3933,94;um;Spot;Position;1;1761
966,15;933,25;3934,93;um;Spot;Position;1;1762
951,77;934,75;3933,93;um;Spot;Position;1;1763
1005,11;786,20;3936,86;um;Spot;Position;1;1764
989,37;787,25;3938,46;um;Spot;Position;1;1765
1018,30;787,96;3936,30;um;Spot;Position;1;1766
1054,53;792,20;3938,43;um;Spot;Position;1;1767
991,03;794,25;3937,88;um;Spot;Position;1;1768
960,98;795,20;3938,41;um;Spot;Position;1;1769
1015,99;801,03;3937,60;um;Spot;Position;1;1770
1050,93;801,39;3935,99;um;Spot;Position;1;1771
1028,22;807,34;3937,50;um;Spot;Position;1;1772
1019,10;812,19;3938,52;um;Spot;Position;1;1773
1011,29;833,65;3938,80;um;Spot;Position;1;1774
1068,13;860,95;3937,57;um;Spot;Position;1;1775
954,15;861,72;3936,22;um;Spot;Position;1;1776
1059,58;862,91;3937,17;um;Spot;Position;1;1777
951,83;864,97;3936,26;um;Spot;Position;1;1778
949,18;868,47;3936,98;um;Spot;Position;1;1779
964,30;868,18;3937,45;um;Spot;Position;1;1780
1071,56;872,95;3938,07;um;Spot;Position;1;1781
1059,43;878,45;3937,31;um;Spot;Position;1;1782
946,57;879,95;3936,95;um;Spot;Position;1;1783
1020,19;883,04;3936,88;um;Spot;Position;1;1784
1016,44;892,39;3938,38;um;Spot;Position;1;1785
1056,82;896,24;3936,48;um;Spot;Position;1;1786
1015,44;900,97;3938,87;um;Spot;Position;1;1787
1042,59;901,16;3937,55;um;Spot;Position;1;1788
1008,80;905,46;3937,22;um;Spot;Position;1;1789
1029,86;911,00;3936,94;um;Spot;Position;1;1790
972,48;920,43;3937,88;um;Spot;Position;1;1791
976,03;927,57;3938,25;um;Spot;Position;1;1792
944,92;932,37;3937,46;um;Spot;Position;1;1793
1071,53;791,84;3942,22;um;Spot;Position;1;1794
979,75;798,76;3941,59;um;Spot;Position;1;1795
974,33;799,32;3942,03;um;Spot;Position;1;1796
950,15;816,98;3940,73;um;Spot;Position;1;1797
955,00;822,82;3940,20;um;Spot;Position;1;1798
966,98;823,16;3939,91;um;Spot;Position;1;1799
956,77;831,69;3939,68;um;Spot;Position;1;1800
1077,13;853,99;3941,38;um;Spot;Position;1;1801
1076,38;862,25;3939,30;um;Spot;Position;1;1802
952,60;871,55;3942,12;um;Spot;Position;1;1803
949,05;873,38;3941,29;um;Spot;Position;1;1804
953,70;878,71;3941,69;um;Spot;Position;1;1805
964,97;897,72;3941,54;um;Spot;Position;1;1806
953,21;899,86;3940,04;um;Spot;Position;1;1807
1054,71;903,61;3941,94;um;Spot;Position;1;1808
1042,59;911,05;3940,77;um;Spot;Position;1;1809
966,89;795,08;3943,11;um;Spot;Position;1;1810
1007,35;795,86;3943,19;um;Spot;Position;1;1811
996,20;798,39;3945,09;um;Spot;Position;1;1812
966,09;813,60;3943,48;um;Spot;Position;1;1813
1085,57;819,45;3946,38;um;Spot;Position;1;1814
942,83;823,68;3944,80;um;Spot;Position;1;1815
951,76;831,55;3943,95;um;Spot;Position;1;1816
1059,30;851,97;3943,97;um;Spot;Position;1;1817
1078,66;872,93;3944,09;um;Spot;Position;1;1818
1045,49;874,06;3944,00;um;Spot;Position;1;1819
972,46;881,24;3945,36;um;Spot;Position;1;1820
1078,97;881,57;3944,03;um;Spot;Position;1;1821
955,32;885,55;3943,86;um;Spot;Position;1;1822
961,76;885,19;3945,63;um;Spot;Position;1;1823
1034,35;885,60;3946,18;um;Spot;Position;1;1824
1036,17;895,58;3945,72;um;Spot;Position;1;1825
968,56;906,56;3943,50;um;Spot;Position;1;1826
948,73;908,98;3945,73;um;Spot;Position;1;1827
1054,99;913,54;3943,24;um;Spot;Position;1;1828
1030,98;919,28;3945,64;um;Spot;Position;1;1829
987,09;927,14;3943,41;um;Spot;Position;1;1830
989,77;787,53;3948,04;um;Spot;Position;1;1831
953,80;801,28;3948,26;um;Spot;Position;1;1832
990,92;802,57;3947,06;um;Spot;Position;1;1833
1080,92;805,38;3948,33;um;Spot;Position;1;1834
1012,69;806,74;3948,36;um;Spot;Position;1;1835
1086,16;807,73;3947,30;um;Spot;Position;1;1836
945,09;811,57;3947,77;um;Spot;Position;1;1837
951,59;816,01;3947,95;um;Spot;Position;1;1838
1076,41;818,05;3948,18;um;Spot;Position;1;1839
1064,59;824,84;3949,24;um;Spot;Position;1;1840
1074,43;826,30;3946,64;um;Spot;Position;1;1841
951,94;852,37;3946,88;um;Spot;Position;1;1842
1011,92;868,87;3947,48;um;Spot;Position;1;1843
966,26;871,01;3947,26;um;Spot;Position;1;1844
1047,02;890,47;3946,53;um;Spot;Position;1;1845
1074,24;892,86;3947,02;um;Spot;Position;1;1846
1020,50;897,67;3946,82;um;Spot;Position;1;1847
1024,79;904,04;3947,15;um;Spot;Position;1;1848
1032,84;903,32;3946,67;um;Spot;Position;1;1849
987,86;905,26;3950,01;um;Spot;Position;1;1850
959,31;910,54;3948,58;um;Spot;Position;1;1851
956,08;917,15;3948,49;um;Spot;Position;1;1852
964,45;918,01;3948,03;um;Spot;Position;1;1853
1038,61;934,23;3948,96;um;Spot;Position;1;1854
1005,81;808,64;3952,87;um;Spot;Position;1;1855
1071,50;813,29;3952,90;um;Spot;Position;1;1856
1016,20;843,66;3953,37;um;Spot;Position;1;1857
1081,01;859,68;3952,94;um;Spot;Position;1;1858
974,88;860,63;3953,07;um;Spot;Position;1;1859
940,35;867,00;3950,44;um;Spot;Position;1;1860
976,98;907,88;3951,29;um;Spot;Position;1;1861
946,99;915,95;3952,61;um;Spot;Position;1;1862
974,16;917,68;3953,72;um;Spot;Position;1;1863
1116,54;795,19;3896,19;um;Spot;Position;1;1864
1142,49;797,46;3896,89;um;Spot;Position;1;1865
1127,24;799,65;3896,58;um;Spot;Position;1;1866
1124,52;804,21;3899,70;um;Spot;Position;1;1867
1111,05;805,63;3896,23;um;Spot;Position;1;1868
1112,92;814,48;3898,38;um;Spot;Position;1;1869
1110,62;820,28;3899,12;um;Spot;Position;1;1870
1117,37;831,72;3897,94;um;Spot;Position;1;1871
1149,71;852,02;3898,58;um;Spot;Position;1;1872
1188,05;857,11;3898,48;um;Spot;Position;1;1873
1161,23;899,80;3897,30;um;Spot;Position;1;1874
1137,68;924,83;3897,46;um;Spot;Position;1;1875
1155,16;928,16;3898,98;um;Spot;Position;1;1876
1128,77;931,70;3898,39;um;Spot;Position;1;1877
1133,92;937,63;3898,51;um;Spot;Position;1;1878
1135,76;816,64;3901,43;um;Spot;Position;1;1880
1130,47;825,73;3901,31;um;Spot;Position;1;1881
1129,92;828,88;3899,64;um;Spot;Position;1;1882
1222,80;850,57;3900,08;um;Spot;Position;1;1883
1205,40;853,63;3900,52;um;Spot;Position;1;1884
1223,69;857,40;3902,32;um;Spot;Position;1;1885
1185,53;866,24;3902,63;um;Spot;Position;1;1886
1195,87;866,18;3901,88;um;Spot;Position;1;1887
1168,94;867,38;3902,63;um;Spot;Position;1;1888
1238,75;907,27;3899,33;um;Spot;Position;1;1889
1107,21;925,20;3900,29;um;Spot;Position;1;1890
1100,75;932,07;3900,65;um;Spot;Position;1;1891
1144,18;935,54;3900,25;um;Spot;Position;1;1892
1148,51;935,43;3900,49;um;Spot;Position;1;1893
1227,15;937,00;3902,40;um;Spot;Position;1;1894
1132,75;804,55;3903,45;um;Spot;Position;1;1895
1119,66;815,96;3904,30;um;Spot;Position;1;1896
1120,31;822,31;3905,90;um;Spot;Position;1;1897
1126,25;824,11;3906,13;um;Spot;Position;1;1898
1157,09;848,69;3906,15;um;Spot;Position;1;1899
1140,91;865,94;3905,36;um;Spot;Position;1;1900
1145,66;873,39;3905,03;um;Spot;Position;1;1901
1144,36;878,09;3903,74;um;Spot;Position;1;1902
1189,38;894,70;3903,55;um;Spot;Position;1;1903
1104,03;896,47;3904,72;um;Spot;Position;1;1904
1186,82;898,11;3904,69;um;Spot;Position;1;1905
1237,10;920,16;3905,30;um;Spot;Position;1;1906
1113,70;929,48;3905,61;um;Spot;Position;1;1907
1158,48;809,98;3908,53;um;Spot;Position;1;1908
1155,39;826,93;3906,84;um;Spot;Position;1;1909
1137,07;833,68;3907,84;um;Spot;Position;1;1910
1124,39;834,74;3907,42;um;Spot;Position;1;1911
1148,34;856,18;3906,68;um;Spot;Position;1;1912
1119,73;858,85;3908,08;um;Spot;Position;1;1913
1206,41;861,12;3908,93;um;Spot;Position;1;1914
1246,54;863,42;3906,83;um;Spot;Position;1;1915
1123,99;866,62;3908,44;um;Spot;Position;1;1916
1247,27;875,19;3909,05;um;Spot;Position;1;1917
1113,15;876,65;3909,52;um;Spot;Position;1;1918
1248,08;885,49;3908,76;um;Spot;Position;1;1919
1103,27;902,05;3909,92;um;Spot;Position;1;1920
1137,79;925,28;3907,61;um;Spot;Position;1;1921
1125,09;805,45;3911,56;um;Spot;Position;1;1922
1235,51;865,76;3911,33;um;Spot;Position;1;1923
1114,39;867,07;3910,79;um;Spot;Position;1;1924
1162,98;873,37;3911,74;um;Spot;Position;1;1925
1222,66;886,49;3911,83;um;Spot;Position;1;1926
1234,13;936,60;3913,15;um;Spot;Position;1;1927
1106,55;812,23;3916,11;um;Spot;Position;1;1928
1131,97;827,14;3913,87;um;Spot;Position;1;1929
1235,57;857,52;3914,17;um;Spot;Position;1;1930
1145,71;863,51;3915,07;um;Spot;Position;1;1931
1139,58;869,42;3915,35;um;Spot;Position;1;1932
1231,57;869,47;3914,96;um;Spot;Position;1;1933
1134,92;876,52;3916,53;um;Spot;Position;1;1934
1197,82;885,36;3915,79;um;Spot;Position;1;1935
1245,38;935,66;3915,60;um;Spot;Position;1;1936
1142,40;818,04;3920,59;um;Spot;Position;1;1937
1124,14;828,44;3917,90;um;Spot;Position;1;1938
1251,69;858,04;3920,50;um;Spot;Position;1;1939
1237,93;901,44;3920,41;um;Spot;Position;1;1940
1155,75;841,59;3921,22;um;Spot;Position;1;1941
1101,57;868,43;3924,26;um;Spot;Position;1;1942
1113,62;797,20;3925,49;um;Spot;Position;1;1943
1098,34;890,44;3927,18;um;Spot;Position;1;1944
1124,08;829,18;3928,33;um;Spot;Position;1;1945
1110,93;805,64;3932,20;um;Spot;Position;1;1946
1101,16;873,33;3934,52;um;Spot;Position;1;1947
1098,97;880,27;3935,27;um;Spot;Position;1;1948
1147,21;808,35;3936,85;um;Spot;Position;1;1949
1114,13;811,92;3940,68;um;Spot;Position;1;1950
1119,90;814,25;3941,90;um;Spot;Position;1;1951
1101,30;863,50;3939,67;um;Spot;Position;1;1952
1108,92;873,04;3939,63;um;Spot;Position;1;1953
1117,08;803,35;3944,93;um;Spot;Position;1;1954
1110,84;816,87;3946,85;um;Spot;Position;1;1955
1097,30;817,96;3947,82;um;Spot;Position;1;1956
1111,84;880,23;3948,75;um;Spot;Position;1;1957
1129,18;835,22;3951,07;um;Spot;Position;1;1958
1117,30;870,75;3953,54;um;Spot;Position;1;1959
1286,82;868,07;3897,79;um;Spot;Position;1;1960
1277,76;894,71;3899,13;um;Spot;Position;1;1961
1286,30;896,70;3898,41;um;Spot;Position;1;1962
1266,46;876,00;3901,82;um;Spot;Position;1;1963
1284,52;883,24;3900,82;um;Spot;Position;1;1964
1273,56;896,94;3902,32;um;Spot;Position;1;1965
1280,33;833,89;3904,67;um;Spot;Position;1;1966
1272,17;847,44;3905,40;um;Spot;Position;1;1967
1270,70;891,45;3903,61;um;Spot;Position;1;1968
1273,38;931,73;3905,31;um;Spot;Position;1;1969
1272,61;880,41;3912,16;um;Spot;Position;1;1970
1278,62;895,29;3906,98;um;Spot;Position;1;1971
1273,52;897,40;3908,69;um;Spot;Position;1;1972
1278,16;917,03;3909,20;um;Spot;Position;1;1973
1282,59;901,14;3915,48;um;Spot;Position;1;1975
1271,90;861,40;3917,97;um;Spot;Position;1;1976
1268,60;935,84;3920,00;um;Spot;Position;1;1977
1275,12;867,26;3922,37;um;Spot;Position;1;1978
1260,80;923,12;3924,20;um;Spot;Position;1;1979
1268,46;932,54;3922,02;um;Spot;Position;1;1980
1266,74;864,64;3925,29;um;Spot;Position;1;1981
1255,29;867,28;3925,35;um;Spot;Position;1;1982
1264,52;915,87;3928,17;um;Spot;Position;1;1983
1257,00;858,82;3930,69;um;Spot;Position;1;1984
1262,10;874,31;3930,61;um;Spot;Position;1;1985
1271,21;902,88;3928,52;um;Spot;Position;1;1986
1267,55;855,71;3932,46;um;Spot;Position;1;1987
1258,83;862,15;3932,09;um;Spot;Position;1;1988
1265,82;891,13;3934,51;um;Spot;Position;1;1989
1273,47;895,18;3932,47;um;Spot;Position;1;1990
1261,18;923,51;3932,13;um;Spot;Position;1;1991
556,47;1075,01;3912,73;um;Spot;Position;1;1992
624,44;1070,36;3915,68;um;Spot;Position;1;1993
587,98;1028,99;3920,36;um;Spot;Position;1;1994
579,82;968,00;3924,15;um;Spot;Position;1;1995
547,07;1084,27;3938,05;um;Spot;Position;1;1996
704,95;1047,71;3905,47;um;Spot;Position;1;1997
687,37;1018,60;3909,36;um;Spot;Position;1;1998
673,54;1031,27;3909,51;um;Spot;Position;1;1999
627,53;1072,76;3911,96;um;Spot;Position;1;2000
627,41;1065,17;3917,28;um;Spot;Position;1;2001
632,94;1076,11;3914,76;um;Spot;Position;1;2002
634,70;1026,31;3919,74;um;Spot;Position;1;2003
639,26;1016,05;3922,02;um;Spot;Position;1;2004
751,11;992,75;3926,39;um;Spot;Position;1;2005
750,41;996,25;3926,49;um;Spot;Position;1;2006
681,79;1073,13;3946,97;um;Spot;Position;1;2007
808,10;1003,39;3901,57;um;Spot;Position;1;2008
851,69;954,14;3903,74;um;Spot;Position;1;2009
862,91;954,44;3905,17;um;Spot;Position;1;2010
858,88;958,66;3903,73;um;Spot;Position;1;2011
876,99;958,81;3904,27;um;Spot;Position;1;2012
847,37;978,27;3905,45;um;Spot;Position;1;2013
814,42;943,44;3908,48;um;Spot;Position;1;2014
861,77;944,15;3908,09;um;Spot;Position;1;2015
856,55;948,04;3906,84;um;Spot;Position;1;2016
864,71;948,96;3908,37;um;Spot;Position;1;2017
829,45;960,33;3907,81;um;Spot;Position;1;2018
852,39;961,01;3909,20;um;Spot;Position;1;2019
883,71;969,22;3909,15;um;Spot;Position;1;2020
848,25;970,84;3906,57;um;Spot;Position;1;2021
855,89;972,04;3907,01;um;Spot;Position;1;2022
846,47;975,54;3908,98;um;Spot;Position;1;2023
865,90;940,41;3912,78;um;Spot;Position;1;2024
841,39;956,55;3910,34;um;Spot;Position;1;2025
818,82;962,28;3911,08;um;Spot;Position;1;2026
817,95;976,11;3910,09;um;Spot;Position;1;2027
841,53;977,61;3912,23;um;Spot;Position;1;2028
861,24;980,72;3912,34;um;Spot;Position;1;2029
849,64;989,64;3911,65;um;Spot;Position;1;2030
931,83;1023,78;3911,94;um;Spot;Position;1;2031
929,38;944,77;3916,89;um;Spot;Position;1;2032
832,31;948,18;3915,94;um;Spot;Position;1;2033
840,55;949,78;3915,99;um;Spot;Position;1;2034
888,96;963,42;3914,08;um;Spot;Position;1;2035
834,58;967,18;3915,24;um;Spot;Position;1;2036
850,76;974,88;3915,04;um;Spot;Position;1;2037
827,96;977,25;3916,50;um;Spot;Position;1;2038
826,28;982,91;3914,79;um;Spot;Position;1;2039
825,85;992,49;3915,71;um;Spot;Position;1;2040
892,52;1011,71;3916,99;um;Spot;Position;1;2041
844,46;1014,94;3917,05;um;Spot;Position;1;2042
844,01;947,07;3918,75;um;Spot;Position;1;2043
803,60;960,55;3918,02;um;Spot;Position;1;2044
840,76;960,02;3919,08;um;Spot;Position;1;2045
841,15;964,74;3917,86;um;Spot;Position;1;2046
867,51;979,48;3920,75;um;Spot;Position;1;2047
830,53;983,01;3919,91;um;Spot;Position;1;2048
836,47;989,42;3917,60;um;Spot;Position;1;2049
874,06;995,84;3919,32;um;Spot;Position;1;2050
909,36;995,50;3920,93;um;Spot;Position;1;2051
911,18;1005,19;3918,73;um;Spot;Position;1;2052
857,68;942,10;3922,88;um;Spot;Position;1;2053
925,75;979,07;3922,45;um;Spot;Position;1;2054
895,49;986,01;3921,65;um;Spot;Position;1;2055
889,38;1000,80;3921,75;um;Spot;Position;1;2056
925,16;1005,72;3923,11;um;Spot;Position;1;2057
898,00;1018,33;3921,95;um;Spot;Position;1;2058
919,98;1021,42;3923,35;um;Spot;Position;1;2059
910,03;953,20;3926,88;um;Spot;Position;1;2060
937,20;953,89;3927,14;um;Spot;Position;1;2061
932,22;962,86;3925,76;um;Spot;Position;1;2062
919,27;981,00;3926,56;um;Spot;Position;1;2063
933,42;998,30;3928,06;um;Spot;Position;1;2064
926,59;1019,63;3927,47;um;Spot;Position;1;2065
898,88;954,53;3929,08;um;Spot;Position;1;2066
908,10;957,90;3931,23;um;Spot;Position;1;2067
881,53;964,03;3929,59;um;Spot;Position;1;2068
849,91;994,96;3928,67;um;Spot;Position;1;2069
929,90;999,61;3929,29;um;Spot;Position;1;2070
918,39;1017,67;3930,80;um;Spot;Position;1;2071
910,97;957,52;3934,28;um;Spot;Position;1;2072
913,58;961,69;3934,75;um;Spot;Position;1;2073
847,28;971,40;3933,03;um;Spot;Position;1;2074
928,63;973,35;3933,32;um;Spot;Position;1;2075
924,65;953,74;3935,85;um;Spot;Position;1;2076
890,08;968,14;3937,44;um;Spot;Position;1;2077
844,01;940,96;3940,65;um;Spot;Position;1;2078
839,54;944,36;3941,80;um;Spot;Position;1;2079
934,47;954,66;3940,68;um;Spot;Position;1;2080
885,82;956,55;3941,92;um;Spot;Position;1;2081
823,50;961,19;3942,80;um;Spot;Position;1;2082
884,63;963,71;3939,47;um;Spot;Position;1;2083
851,20;940,17;3943,23;um;Spot;Position;1;2084
927,17;949,21;3944,88;um;Spot;Position;1;2085
932,61;963,08;3943,08;um;Spot;Position;1;2086
937,41;974,74;3944,82;um;Spot;Position;1;2087
929,21;944,39;3949,36;um;Spot;Position;1;2088
835,90;954,55;3946,64;um;Spot;Position;1;2089
817,20;958,50;3947,54;um;Spot;Position;1;2090
